temp,atemp,hum,windspeed,season,mnth,hr,weekday,holiday,workingday,weathersit,casual,registered,cnt
0.72,0.6818,0.62,0.2239,3,8,20,1,0,1,1,49,256,305
0.7,0.6515,0.7,0.2537,3,8,21,1,0,1,1,42,178,220
0.7,0.6515,0.7,0.0896,3,8,22,1,0,1,1,21,116,137
0.68,0.6364,0.74,0.194,3,8,23,1,0,1,1,14,82,96
0.66,0.6212,0.74,0.0,3,8,0,2,0,1,1,11,18,29
0.66,0.6212,0.74,0.1045,3,8,1,2,0,1,1,4,8,12
0.68,0.6364,0.69,0.0,3,8,2,2,0,1,1,2,6,8
0.66,0.6212,0.74,0.194,3,8,3,2,0,1,1,0,5,5
0.66,0.6212,0.74,0.1045,3,8,4,2,0,1,1,0,10,10
0.66,0.6212,0.74,0.1343,3,8,5,2,0,1,1,4,17,21
0.68,0.6364,0.69,0.1045,3,8,6,2,0,1,1,12,105,117
0.72,0.6667,0.61,0.2836,3,8,7,2,0,1,1,15,320,335
0.74,0.6818,0.58,0.2836,3,8,8,2,0,1,1,37,398,435
0.78,0.697,0.46,0.2985,3,8,9,2,0,1,1,31,182,213
0.82,0.7273,0.36,0.2985,3,8,10,2,0,1,1,50,90,140
0.84,0.7273,0.32,0.4179,3,8,11,2,0,1,1,32,96,128
0.86,0.7424,0.3,0.2836,3,8,12,2,0,1,1,45,112,157
0.86,0.7424,0.3,0.2239,3,8,13,2,0,1,1,50,153,203
0.9,0.7727,0.25,0.2836,3,8,14,2,0,1,1,45,114,159
0.9,0.7727,0.25,0.2836,3,8,15,2,0,1,1,48,120,168
0.9,0.7727,0.25,0.2836,3,8,16,2,0,1,1,58,216,274
0.9,0.7879,0.27,0.1343,3,8,17,2,0,1,2,63,493,556
0.86,0.7576,0.34,0.194,3,8,18,2,0,1,2,65,491,556
0.86,0.7576,0.36,0.2239,3,8,19,2,0,1,2,85,369,454
0.82,0.7576,0.46,0.2537,3,8,20,2,0,1,2,40,248,288
0.8,0.7424,0.52,0.2239,3,8,21,2,0,1,1,53,201,254
0.78,0.7424,0.59,0.1642,3,8,22,2,0,1,2,22,169,191
0.8,0.7424,0.49,0.1642,3,8,23,2,0,1,2,29,103,132
0.8,0.7424,0.49,0.1642,3,8,0,3,0,1,2,11,32,43
0.78,0.7121,0.52,0.1642,3,8,1,3,0,1,2,7,9,16
0.78,0.7121,0.49,0.1642,3,8,2,3,0,1,2,2,9,11
0.76,0.697,0.55,0.0896,3,8,3,3,0,1,2,0,4,4
0.76,0.697,0.52,0.1642,3,8,4,3,0,1,2,0,7,7
0.76,0.697,0.55,0.0896,3,8,5,3,0,1,2,2,22,24
0.72,0.6818,0.66,0.4925,3,8,6,3,0,1,3,9,101,110
0.74,0.6667,0.51,0.2239,3,8,7,3,0,1,2,19,252,271
0.74,0.6667,0.51,0.1642,3,8,8,3,0,1,2,29,408,437
0.74,0.6818,0.55,0.194,3,8,9,3,0,1,2,23,172,195
0.74,0.6818,0.58,0.0896,3,8,10,3,0,1,3,9,59,68
0.74,0.6818,0.58,0.1045,3,8,11,3,0,1,2,29,93,122
0.76,0.697,0.55,0.1343,3,8,12,3,0,1,3,19,142,161
0.76,0.7121,0.58,0.2239,3,8,13,3,0,1,2,37,107,144
0.76,0.7121,0.58,0.2239,3,8,14,3,0,1,2,43,104,147
0.7,0.6667,0.79,0.1343,3,8,15,3,0,1,2,31,87,118
0.68,0.6364,0.79,0.0,3,8,16,3,0,1,3,21,129,150
0.7,0.6667,0.79,0.0,3,8,17,3,0,1,2,47,378,425
0.7,0.6667,0.84,0.0,3,8,18,3,0,1,3,49,443,492
0.7,0.6667,0.84,0.0,3,8,19,3,0,1,3,51,270,321
0.7,0.6667,0.84,0.1045,3,8,20,3,0,1,3,7,80,87
0.68,0.6364,0.89,0.1343,3,8,21,3,0,1,2,7,81,88
0.68,0.6364,0.89,0.1045,3,8,22,3,0,1,3,11,66,77
0.68,0.6364,0.89,0.0896,3,8,23,3,0,1,2,4,52,56
0.68,0.6364,0.89,0.0896,3,8,0,4,0,1,2,2,15,17
0.66,0.5909,0.94,0.0896,3,8,1,4,0,1,2,3,14,17
0.66,0.5909,0.94,0.0896,3,8,2,4,0,1,2,2,5,7
0.66,0.5909,0.94,0.0896,3,8,3,4,0,1,3,0,3,3
0.68,0.6364,0.89,0.0,3,8,4,4,0,1,2,0,7,7
0.68,0.6364,0.89,0.0,3,8,5,4,0,1,2,3,17,20
0.68,0.6364,0.89,0.2985,3,8,6,4,0,1,2,7,90,97
0.68,0.6364,0.89,0.2985,3,8,7,4,0,1,2,11,271,282
0.7,0.6515,0.82,0.3582,3,8,8,4,0,1,2,29,369,398
0.72,0.697,0.74,0.3284,3,8,9,4,0,1,1,25,162,187
0.72,0.6667,0.71,0.2985,3,8,10,4,0,1,1,24,89,113
0.74,0.697,0.66,0.2239,3,8,11,4,0,1,2,37,112,149
0.76,0.7121,0.62,0.2239,3,8,12,4,0,1,2,53,152,205
0.76,0.7121,0.58,0.0,3,8,13,4,0,1,1,63,142,205
0.8,0.7576,0.55,0.1642,3,8,14,4,0,1,1,53,114,167
0.8,0.7576,0.55,0.2537,3,8,15,4,0,1,1,50,115,165
0.76,0.7121,0.62,0.3284,3,8,16,4,0,1,1,70,220,290
0.76,0.7121,0.62,0.3284,3,8,17,4,0,1,1,91,464,555
0.7,0.6667,0.74,0.2985,3,8,18,4,0,1,1,88,435,523
0.7,0.6667,0.74,0.2836,3,8,19,4,0,1,1,65,301,366
0.7,0.6667,0.74,0.194,3,8,20,4,0,1,2,41,245,286
0.7,0.6667,0.74,0.194,3,8,21,4,0,1,2,25,186,211
0.68,0.6364,0.74,0.194,3,8,22,4,0,1,1,33,141,174
0.66,0.6212,0.74,0.1045,3,8,23,4,0,1,1,24,108,132
0.66,0.6212,0.74,0.1045,3,8,0,5,0,1,1,13,41,54
0.64,0.5909,0.78,0.0896,3,8,1,5,0,1,1,3,16,19
0.66,0.6212,0.69,0.0,3,8,2,5,0,1,1,5,14,19
0.64,0.5909,0.78,0.0896,3,8,3,5,0,1,1,0,6,6
0.64,0.5909,0.78,0.1343,3,8,4,5,0,1,1,1,6,7
0.64,0.5909,0.78,0.0896,3,8,5,5,0,1,1,0,16,16
0.64,0.5909,0.78,0.1343,3,8,6,5,0,1,1,7,94,101
0.66,0.6061,0.78,0.1343,3,8,7,5,0,1,1,23,247,270
0.7,0.6515,0.65,0.2239,3,8,8,5,0,1,1,39,415,454
0.72,0.6667,0.58,0.1045,3,8,9,5,0,1,1,43,183,226
0.74,0.6818,0.55,0.1343,3,8,10,5,0,1,1,50,113,163
0.76,0.697,0.52,0.2537,3,8,11,5,0,1,2,44,103,147
0.76,0.697,0.52,0.2537,3,8,12,5,0,1,1,57,159,216
0.78,0.7121,0.52,0.2537,3,8,13,5,0,1,1,40,164,204
0.78,0.7121,0.52,0.2537,3,8,14,5,0,1,2,81,164,245
0.76,0.697,0.55,0.2537,3,8,15,5,0,1,1,50,160,210
0.8,0.7424,0.49,0.2537,3,8,16,5,0,1,1,76,254,330
0.78,0.7121,0.49,0.2985,3,8,17,5,0,1,1,84,466,550
0.76,0.697,0.52,0.2537,3,8,18,5,0,1,1,105,361,466
0.74,0.6818,0.55,0.2537,3,8,19,5,0,1,1,90,282,372
0.72,0.6667,0.58,0.2239,3,8,20,5,0,1,1,70,221,291
0.7,0.6515,0.65,0.194,3,8,21,5,0,1,1,54,119,173
0.7,0.6515,0.65,0.2239,3,8,22,5,0,1,1,51,137,188
0.68,0.6364,0.69,0.2239,3,8,23,5,0,1,1,37,102,139
0.66,0.6061,0.78,0.194,3,8,0,6,0,0,1,29,104,133
0.66,0.6061,0.78,0.1642,3,8,1,6,0,0,1,17,50,67
0.66,0.6061,0.78,0.2239,3,8,2,6,0,0,1,14,39,53
0.66,0.6061,0.78,0.1642,3,8,3,6,0,0,2,14,28,42
0.66,0.6061,0.83,0.1642,3,8,4,6,0,0,2,5,5,10
0.64,0.5758,0.89,0.0896,3,8,5,6,0,0,1,2,4,6
0.64,0.5758,0.89,0.1045,3,8,6,6,0,0,1,5,22,27
0.68,0.6364,0.83,0.1642,3,8,7,6,0,0,1,14,49,63
0.68,0.6364,0.83,0.1642,3,8,8,6,0,0,1,27,94,121
0.74,0.697,0.7,0.2239,3,8,9,6,0,0,1,60,155,215
0.74,0.697,0.7,0.2836,3,8,10,6,0,0,2,91,199,290
0.78,0.7424,0.62,0.2239,3,8,11,6,0,0,1,138,211,349
0.8,0.7576,0.55,0.2239,3,8,12,6,0,0,1,130,252,382
0.8,0.7727,0.59,0.3284,3,8,13,6,0,0,2,176,265,441
0.82,0.7727,0.52,0.2537,3,8,14,6,0,0,1,176,204,380
0.84,0.803,0.53,0.2537,3,8,15,6,0,0,2,130,232,362
0.74,0.7121,0.79,0.1642,3,8,16,6,0,0,3,155,188,343
0.74,0.7121,0.79,0.1642,3,8,17,6,0,0,3,61,88,149
0.72,0.697,0.79,0.4478,3,8,18,6,0,0,2,81,130,211
0.72,0.7121,0.84,0.2537,3,8,19,6,0,0,3,57,114,171
0.72,0.697,0.79,0.2836,3,8,20,6,0,0,3,58,79,137
0.7,0.6667,0.84,0.3284,3,8,21,6,0,0,2,28,86,114
0.7,0.6667,0.84,0.3284,3,8,22,6,0,0,2,24,96,120
0.7,0.6667,0.84,0.2836,3,8,23,6,0,0,3,29,79,108
0.7,0.6667,0.84,0.2836,3,8,0,0,0,0,2,14,66,80
0.7,0.6667,0.84,0.2537,3,8,1,0,0,0,2,10,63,73
0.7,0.6667,0.84,0.2239,3,8,2,0,0,0,2,18,48,66
0.7,0.6667,0.84,0.1343,3,8,3,0,0,0,2,9,23,32
0.7,0.6667,0.84,0.1343,3,8,4,0,0,0,1,1,5,6
0.7,0.6667,0.89,0.194,3,8,5,0,0,0,1,1,4,5
0.7,0.6667,0.89,0.1642,3,8,6,0,0,0,1,3,10,13
0.7,0.6667,0.84,0.194,3,8,7,0,0,0,1,11,28,39
0.72,0.697,0.79,0.194,3,8,8,0,0,0,1,23,66,89
0.76,0.7424,0.75,0.1045,3,8,9,0,0,0,1,82,102,184
0.8,0.803,0.66,0.1343,3,8,10,0,0,0,1,88,178,266
0.82,0.8333,0.63,0.0,3,8,11,0,0,0,1,113,156,269
0.9,0.8485,0.42,0.2985,3,8,12,0,0,0,1,161,209,370
0.9,0.8485,0.42,0.2985,3,8,13,0,0,0,1,118,206,324
0.86,0.803,0.47,0.194,3,8,14,0,0,0,1,130,192,322
0.72,0.697,0.74,0.2985,3,8,15,0,0,0,3,118,208,326
0.72,0.697,0.74,0.2985,3,8,16,0,0,0,3,74,119,193
0.74,0.7121,0.74,0.6418,3,8,17,0,0,0,3,63,131,194
0.72,0.697,0.74,0.0896,3,8,18,0,0,0,1,74,155,229
0.72,0.697,0.79,0.1642,3,8,19,0,0,0,1,68,160,228
0.72,0.7121,0.84,0.1343,3,8,20,0,0,0,1,50,133,183
0.72,0.7121,0.84,0.1045,3,8,21,0,0,0,1,36,100,136
0.7,0.6667,0.89,0.194,3,8,22,0,0,0,1,21,82,103
0.7,0.6667,0.79,0.1045,3,8,23,0,0,0,1,12,43,55
0.7,0.6667,0.79,0.1045,3,8,0,1,0,1,1,13,17,30
0.68,0.6364,0.83,0.1343,3,8,1,1,0,1,1,4,8,12
0.66,0.5909,0.89,0.0,3,8,2,1,0,1,1,4,3,7
0.66,0.5909,0.89,0.0,3,8,3,1,0,1,1,1,0,1
0.66,0.5909,0.89,0.1045,3,8,4,1,0,1,1,2,8,10
0.7,0.6667,0.79,0.0896,3,8,5,1,0,1,1,1,14,15
0.7,0.6515,0.65,0.2836,3,8,6,1,0,1,1,8,87,95
0.72,0.6818,0.62,0.2985,3,8,7,1,0,1,1,18,249,267
0.74,0.6818,0.58,0.3284,3,8,8,1,0,1,1,29,320,349
0.76,0.697,0.55,0.3881,3,8,9,1,0,1,1,37,146,183
0.8,0.7424,0.52,0.3881,3,8,10,1,0,1,1,62,62,124
0.82,0.7424,0.48,0.3582,3,8,11,1,0,1,1,90,89,179
0.82,0.7576,0.46,0.2537,3,8,12,1,0,1,1,48,134,182
0.84,0.7576,0.44,0.2985,3,8,13,1,0,1,1,43,108,151
0.82,0.7424,0.43,0.2985,3,8,14,1,0,1,1,41,109,150
0.84,0.7576,0.41,0.2985,3,8,15,1,0,1,1,40,86,126
0.86,0.7727,0.39,0.2836,3,8,16,1,0,1,1,64,218,282
0.86,0.7727,0.39,0.1642,3,8,17,1,0,1,1,67,460,527
0.84,0.7576,0.41,0.1343,3,8,18,1,0,1,1,64,465,529
0.82,0.7424,0.43,0.1045,3,8,19,1,0,1,1,64,352,416
0.8,0.7576,0.55,0.0,3,8,20,1,0,1,1,71,215,286
0.76,0.7121,0.58,0.0896,3,8,21,1,0,1,1,30,156,186
0.76,0.7121,0.58,0.1045,3,8,22,1,0,1,1,26,121,147
0.74,0.697,0.66,0.1045,3,8,23,1,0,1,1,19,53,72
0.72,0.697,0.79,0.1343,3,8,0,2,0,1,1,10,25,35
0.72,0.6818,0.66,0.0,3,8,1,2,0,1,1,5,9,14
0.72,0.6818,0.7,0.0,3,8,2,2,0,1,1,9,3,12
0.72,0.6818,0.62,0.0,3,8,3,2,0,1,1,0,3,3
0.7,0.6667,0.74,0.0,3,8,4,2,0,1,1,1,6,7
0.7,0.6515,0.65,0.0896,3,8,5,2,0,1,1,5,25,30
0.72,0.6667,0.64,0.0,3,8,6,2,0,1,1,6,95,101
0.72,0.697,0.74,0.1045,3,8,7,2,0,1,1,30,313,343
0.74,0.697,0.66,0.0,3,8,8,2,0,1,1,40,352,392
0.78,0.7424,0.62,0.1343,3,8,9,2,0,1,2,34,141,175
0.8,0.7727,0.59,0.2239,3,8,10,2,0,1,2,55,89,144
0.8,0.7727,0.59,0.2239,3,8,11,2,0,1,1,61,88,149
0.82,0.7879,0.56,0.194,3,8,12,2,0,1,1,60,125,185
0.84,0.7879,0.49,0.1642,3,8,13,2,0,1,1,48,127,175
0.86,0.7879,0.44,0.2836,3,8,14,2,0,1,1,53,95,148
0.86,0.7727,0.39,0.2836,3,8,15,2,0,1,1,58,106,164
0.86,0.7727,0.39,0.2985,3,8,16,2,0,1,1,57,228,285
0.8,0.7576,0.55,0.1642,3,8,17,2,0,1,1,79,453,532
0.8,0.7576,0.55,0.194,3,8,18,2,0,1,1,97,488,585
0.8,0.7424,0.49,0.1045,3,8,19,2,0,1,1,69,302,371
0.8,0.7273,0.43,0.194,3,8,20,2,0,1,1,34,258,292
0.78,0.697,0.46,0.2537,3,8,21,2,0,1,1,46,184,230
0.78,0.697,0.46,0.2985,3,8,22,2,0,1,1,28,127,155
0.76,0.6818,0.48,0.2836,3,8,23,2,0,1,1,22,53,75
0.74,0.6667,0.51,0.2239,3,8,0,3,0,1,1,19,18,37
0.72,0.6667,0.54,0.194,3,8,1,3,0,1,1,7,10,17
0.72,0.6667,0.54,0.1642,3,8,2,3,0,1,1,1,10,11
0.7,0.6515,0.58,0.1642,3,8,3,3,0,1,1,1,3,4
0.7,0.6515,0.54,0.1343,3,8,4,3,0,1,1,1,4,5
0.68,0.6364,0.61,0.0896,3,8,5,3,0,1,1,2,30,32
0.68,0.6364,0.61,0.0,3,8,6,3,0,1,1,9,110,119
0.7,0.6515,0.58,0.0896,3,8,7,3,0,1,1,16,289,305
0.74,0.6667,0.51,0.194,3,8,8,3,0,1,1,38,361,399
0.76,0.6818,0.48,0.2239,3,8,9,3,0,1,1,32,148,180
0.8,0.7273,0.43,0.2239,3,8,10,3,0,1,1,41,72,113
0.8,0.7121,0.41,0.3881,3,8,11,3,0,1,1,54,95,149
0.82,0.7273,0.38,0.2985,3,8,12,3,0,1,1,74,166,240
0.82,0.7273,0.38,0.2836,3,8,13,3,0,1,1,41,150,191
0.84,0.7273,0.34,0.3284,3,8,14,3,0,1,1,62,116,178
0.86,0.7424,0.3,0.3284,3,8,15,3,0,1,1,53,141,194
0.86,0.7424,0.26,0.2985,3,8,16,3,0,1,1,76,206,282
0.84,0.7121,0.26,0.2985,3,8,17,3,0,1,1,71,513,584
0.82,0.7121,0.28,0.2985,3,8,18,3,0,1,1,70,489,559
0.8,0.697,0.26,0.2537,3,8,19,3,0,1,1,79,334,413
0.76,0.6667,0.31,0.1343,3,8,20,3,0,1,1,59,253,312
0.76,0.6667,0.33,0.1045,3,8,21,3,0,1,1,47,162,209
0.74,0.6515,0.37,0.0,3,8,22,3,0,1,1,17,122,139
0.74,0.6515,0.37,0.0896,3,8,23,3,0,1,1,14,94,108
0.7,0.6364,0.45,0.1045,3,8,0,4,0,1,1,6,40,46
0.7,0.6364,0.45,0.1343,3,8,1,4,0,1,1,9,17,26
0.66,0.6212,0.54,0.1343,3,8,2,4,0,1,1,3,8,11
0.64,0.6212,0.57,0.1343,3,8,3,4,0,1,1,2,7,9
0.64,0.6212,0.57,0.1642,3,8,4,4,0,1,1,1,4,5
0.64,0.6212,0.61,0.194,3,8,5,4,0,1,1,2,23,25
0.62,0.6061,0.65,0.1642,3,8,6,4,0,1,1,5,101,106
0.66,0.6212,0.54,0.1343,3,8,7,4,0,1,1,15,292,307
0.7,0.6364,0.45,0.1642,3,8,8,4,0,1,1,29,361,390
0.72,0.6515,0.39,0.2239,3,8,9,4,0,1,1,31,166,197
0.74,0.6515,0.37,0.2537,3,8,10,4,0,1,1,36,96,132
0.76,0.6667,0.35,0.2537,3,8,11,4,0,1,1,59,128,187
0.78,0.6818,0.31,0.2537,3,8,12,4,0,1,1,50,164,214
0.76,0.6667,0.31,0.2239,3,8,13,4,0,1,1,51,166,217
0.8,0.697,0.29,0.0,3,8,14,4,0,1,1,39,103,142
0.8,0.697,0.29,0.2985,3,8,15,4,0,1,1,52,126,178
0.8,0.697,0.27,0.194,3,8,16,4,0,1,1,57,241,298
0.8,0.697,0.29,0.2537,3,8,17,4,0,1,1,96,486,582
0.78,0.6818,0.29,0.0896,3,8,18,4,0,1,1,74,497,571
0.74,0.6515,0.35,0.194,3,8,19,4,0,1,1,48,323,371
0.72,0.6515,0.37,0.1343,3,8,20,4,0,1,1,56,232,288
0.7,0.6515,0.48,0.0896,3,8,21,4,0,1,1,35,171,206
0.7,0.6515,0.48,0.0,3,8,22,4,0,1,1,34,123,157
0.66,0.6212,0.5,0.1642,3,8,23,4,0,1,1,22,105,127
0.64,0.6212,0.53,0.1642,3,8,0,5,0,1,1,12,53,65
0.64,0.6212,0.53,0.1343,3,8,1,5,0,1,1,4,19,23
0.62,0.6212,0.57,0.194,3,8,2,5,0,1,1,0,15,15
0.62,0.6212,0.53,0.1642,3,8,3,5,0,1,1,0,9,9
0.62,0.6212,0.53,0.1343,3,8,4,5,0,1,1,0,5,5
0.6,0.6212,0.56,0.1343,3,8,5,5,0,1,1,2,24,26
0.62,0.6212,0.5,0.1343,3,8,6,5,0,1,1,3,73,76
0.64,0.6212,0.44,0.1642,3,8,7,5,0,1,1,17,247,264
0.68,0.6364,0.39,0.2239,3,8,8,5,0,1,1,29,397,426
0.72,0.6515,0.34,0.1343,3,8,9,5,0,1,1,27,178,205
0.74,0.6515,0.33,0.1045,3,8,10,5,0,1,1,44,86,130
0.76,0.6667,0.29,0.0,3,8,11,5,0,1,1,48,108,156
0.8,0.697,0.27,0.0,3,8,12,5,0,1,1,55,167,222
0.78,0.6818,0.29,0.0896,3,8,13,5,0,1,1,74,179,253
0.8,0.697,0.29,0.194,3,8,14,5,0,1,1,51,135,186
0.8,0.697,0.29,0.1642,3,8,15,5,0,1,1,59,190,249
0.82,0.7121,0.28,0.0,3,8,16,5,0,1,1,68,266,334
0.82,0.7121,0.26,0.0,3,8,17,5,0,1,1,93,423,516
0.76,0.6818,0.4,0.2985,3,8,18,5,0,1,1,89,376,465
0.74,0.6667,0.42,0.2239,3,8,19,5,0,1,1,101,284,385
0.72,0.6515,0.42,0.2239,3,8,20,5,0,1,1,77,210,287
0.7,0.6515,0.48,0.1343,3,8,21,5,0,1,1,73,153,226
0.68,0.6364,0.51,0.0,3,8,22,5,0,1,1,74,157,231
0.68,0.6364,0.51,0.0,3,8,23,5,0,1,1,51,100,151
0.68,0.6364,0.51,0.1045,3,8,0,6,0,0,1,15,69,84
0.68,0.6364,0.57,0.0896,3,8,1,6,0,0,2,13,64,77
0.68,0.6364,0.57,0.0,3,8,2,6,0,0,1,16,58,74
0.66,0.6212,0.65,0.1343,3,8,3,6,0,0,1,9,18,27
0.64,0.6061,0.73,0.1343,3,8,4,6,0,0,2,5,5,10
0.64,0.6061,0.73,0.1045,3,8,5,6,0,0,1,3,15,18
0.64,0.6061,0.73,0.0896,3,8,6,6,0,0,1,3,19,22
0.66,0.6212,0.74,0.194,3,8,7,6,0,0,2,10,34,44
0.7,0.6515,0.65,0.1642,3,8,8,6,0,0,2,28,90,118
0.7,0.6667,0.74,0.1642,3,8,9,6,0,0,2,70,138,208
0.72,0.697,0.74,0.2239,3,8,10,6,0,0,2,97,163,260
0.74,0.697,0.7,0.194,3,8,11,6,0,0,2,122,192,314
0.66,0.5909,0.89,0.1642,3,8,12,6,0,0,2,175,246,421
0.74,0.7121,0.74,0.3284,3,8,13,6,0,0,2,61,92,153
0.74,0.697,0.7,0.2537,3,8,14,6,0,0,1,113,146,259
0.68,0.6364,0.79,0.3582,3,8,15,6,0,0,3,150,208,358
0.7,0.6667,0.74,0.2836,3,8,16,6,0,0,2,148,133,281
0.72,0.697,0.74,0.2537,3,8,17,6,0,0,2,97,172,269
0.7,0.6667,0.74,0.2239,3,8,18,6,0,0,1,123,169,292
0.68,0.6364,0.79,0.2836,3,8,19,6,0,0,2,67,170,237
0.68,0.6364,0.83,0.2239,3,8,20,6,0,0,2,78,105,183
0.68,0.6364,0.83,0.3881,3,8,21,6,0,0,2,40,127,167
0.68,0.6364,0.83,0.3881,3,8,22,6,0,0,2,36,118,154
0.66,0.6061,0.83,0.3284,3,8,23,6,0,0,2,25,95,120
0.66,0.6061,0.83,0.2985,3,8,0,0,0,0,3,19,71,90
0.64,0.5758,0.89,0.2239,3,8,1,0,0,0,3,16,57,73
0.64,0.5758,0.89,0.2239,3,8,2,0,0,0,3,13,49,62
0.64,0.5606,0.94,0.2537,3,8,3,0,0,0,2,5,22,27
0.64,0.5606,0.94,0.194,3,8,4,0,0,0,3,1,2,3
0.64,0.5606,0.94,0.1642,3,8,5,0,0,0,2,1,9,10
0.64,0.5606,0.94,0.1045,3,8,6,0,0,0,2,2,4,6
0.66,0.5909,0.89,0.194,3,8,7,0,0,0,2,4,20,24
0.66,0.5909,0.89,0.2836,3,8,8,0,0,0,2,20,21,41
0.66,0.5909,0.89,0.2836,3,8,9,0,0,0,3,27,76,103
0.7,0.6667,0.79,0.2239,3,8,10,0,0,0,1,67,116,183
0.7,0.6667,0.79,0.194,3,8,11,0,0,0,1,81,117,198
0.7,0.6667,0.79,0.2239,3,8,12,0,0,0,2,98,183,281
0.72,0.697,0.74,0.2537,3,8,13,0,0,0,1,144,233,377
0.74,0.697,0.7,0.194,3,8,14,0,0,0,1,126,244,370
0.74,0.697,0.66,0.194,3,8,15,0,0,0,1,128,203,331
0.74,0.697,0.66,0.1642,3,8,16,0,0,0,1,116,176,292
0.76,0.7121,0.62,0.1343,3,8,17,0,0,0,1,133,196,329
0.74,0.697,0.66,0.1642,3,8,18,0,0,0,1,125,222,347
0.72,0.697,0.74,0.2239,3,8,19,0,0,0,1,75,184,259
0.7,0.6667,0.84,0.1642,3,8,20,0,0,0,1,67,126,193
0.6,0.5455,0.88,0.4925,3,8,21,0,0,0,3,51,104,155
0.6,0.5455,0.88,0.4925,3,8,22,0,0,0,3,14,25,39
0.6,0.5606,0.83,0.0,3,8,23,0,0,0,3,5,22,27
0.6,0.5455,0.88,0.0896,3,8,0,1,0,1,3,7,18,25
0.6,0.5455,0.88,0.1343,3,8,1,1,0,1,2,1,9,10
0.6,0.5606,0.83,0.0,3,8,2,1,0,1,2,0,3,3
0.6,0.5606,0.83,0.194,3,8,3,1,0,1,1,1,6,7
0.6,0.5606,0.83,0.1343,3,8,4,1,0,1,1,1,4,5
0.6,0.5455,0.88,0.194,3,8,5,1,0,1,2,3,14,17
0.6,0.5455,0.88,0.2537,3,8,6,1,0,1,1,3,87,90
0.6,0.5455,0.88,0.2537,3,8,7,1,0,1,1,10,248,258
0.64,0.5909,0.78,0.3284,3,8,8,1,0,1,1,29,326,355
0.64,0.5909,0.78,0.3284,3,8,9,1,0,1,1,52,170,222
0.68,0.6364,0.69,0.2836,3,8,10,1,0,1,1,54,87,141
0.72,0.6818,0.62,0.2537,3,8,11,1,0,1,2,41,112,153
0.74,0.6818,0.58,0.2836,3,8,12,1,0,1,1,62,116,178
0.78,0.7121,0.52,0.2836,3,8,13,1,0,1,1,53,140,193
0.74,0.6818,0.55,0.0896,3,8,14,1,0,1,1,56,95,151
0.74,0.6818,0.55,0.2985,3,8,15,1,0,1,3,49,133,182
0.74,0.6818,0.55,0.3284,3,8,16,1,0,1,1,58,225,283
0.74,0.6667,0.51,0.2836,3,8,17,1,0,1,1,59,471,530
0.7,0.6515,0.65,0.194,3,8,18,1,0,1,1,70,413,483
0.7,0.6515,0.65,0.0,3,8,19,1,0,1,1,54,343,397
0.66,0.6212,0.74,0.1343,3,8,20,1,0,1,1,45,240,285
0.66,0.6212,0.65,0.194,3,8,21,1,0,1,1,34,150,184
0.66,0.6212,0.69,0.2537,3,8,22,1,0,1,1,22,76,98
0.64,0.6061,0.69,0.2239,3,8,23,1,0,1,1,11,77,88
0.64,0.6061,0.69,0.1045,3,8,0,2,0,1,1,8,23,31
0.64,0.6061,0.69,0.1642,3,8,1,2,0,1,1,4,12,16
0.62,0.5909,0.73,0.2239,3,8,2,2,0,1,1,1,3,4
0.62,0.5909,0.73,0.2239,3,8,3,2,0,1,1,1,5,6
0.64,0.6061,0.69,0.2985,3,8,4,2,0,1,1,0,5,5
0.62,0.5909,0.73,0.2836,3,8,5,2,0,1,1,1,29,30
0.62,0.5909,0.73,0.3284,3,8,6,2,0,1,1,4,115,119
0.64,0.6061,0.69,0.2537,3,8,7,2,0,1,1,18,328,346
0.7,0.6515,0.58,0.4478,3,8,8,2,0,1,1,24,417,441
0.68,0.6364,0.61,0.2836,3,8,9,2,0,1,1,27,171,198
0.7,0.6515,0.58,0.3881,3,8,10,2,0,1,1,28,83,111
0.74,0.6667,0.51,0.2239,3,8,11,2,0,1,1,40,110,150
0.76,0.6818,0.48,0.3284,3,8,12,2,0,1,1,42,120,162
0.76,0.6818,0.48,0.2985,3,8,13,2,0,1,1,45,147,192
0.76,0.6818,0.45,0.4179,3,8,14,2,0,1,1,65,117,182
0.8,0.7121,0.41,0.2985,3,8,15,2,0,1,1,36,123,159
0.8,0.7121,0.41,0.2239,3,8,16,2,0,1,1,55,248,303
0.76,0.6818,0.45,0.3284,3,8,17,2,0,1,1,75,525,600
0.76,0.6818,0.45,0.2239,3,8,18,2,0,1,1,54,516,570
0.74,0.6667,0.48,0.194,3,8,19,2,0,1,1,56,320,376
0.74,0.6667,0.51,0.0,3,8,20,2,0,1,1,48,232,280
0.72,0.6667,0.54,0.0,3,8,21,2,0,1,1,38,177,215
0.7,0.6515,0.61,0.0,3,8,22,2,0,1,1,31,121,152
0.66,0.6212,0.65,0.1343,3,8,23,2,0,1,1,20,57,77
0.66,0.6212,0.69,0.0896,3,8,0,3,0,1,1,8,16,24
0.64,0.6061,0.73,0.1642,3,8,1,3,0,1,1,2,12,14
0.66,0.6212,0.69,0.0,3,8,2,3,0,1,1,0,6,6
0.64,0.5909,0.78,0.0,3,8,3,3,0,1,1,1,4,5
0.64,0.6061,0.73,0.0,3,8,4,3,0,1,1,0,5,5
0.64,0.6061,0.73,0.0,3,8,5,3,0,1,1,0,28,28
